interacting_pair	variable	pvalue	mean	part1	part2	tissue	Type1	Type2	Type	cell1	cell2
1558	ACKR2_CCL28	NK.Mon	1	0	NK	Mon	Bladder_cDNA	NK	Mon	NK_Myeloid	NK	Myeloid
1559	ACKR2_CCL28	NK.NK	1	0	NK	NK	Bladder_cDNA	NK	NK	NK_NK	NK	NK
1560	ACKR2_CCL28	NK.Smo	1	0	NK	Smo	Bladder_cDNA	NK	Smo	NK_Smo	NK	Smo
1561	ACKR2_CCL28	Smo.BEC	1	0	Smo	BEC	Bladder_cDNA	Smo	BEC	Smo_Endo	Smo	Endo
1562	ACKR2_CCL28	Smo.CD4_TCM	1	0	Smo	CD4_TCM	Bladder_cDNA	Smo	CD4_TCM	Smo_CD4	Smo	CD4
1563	ACKR2_CCL28	Smo.CD4_Th1	1	0	Smo	CD4_Th1	Bladder_cDNA	Smo	CD4_Th1	Smo_CD4	Smo	CD4
1564	ACKR2_CCL28	Smo.CD4_TRM	1	0	Smo	CD4_TRM	Bladder_cDNA	Smo	CD4_TRM	Smo_CD4	Smo	CD4
1565	ACKR2_CCL28	Smo.CD8_TEFF	1	0	Smo	CD8_TEFF	Bladder_cDNA	Smo	CD8_TEFF	Smo_CD8	Smo	CD8
1566	ACKR2_CCL28	Smo.CD8_TEM	1	0	Smo	CD8_TEM	Bladder_cDNA	Smo	CD8_TEM	Smo_CD8	Smo	CD8
1567	ACKR2_CCL28	Smo.CD8_TRM	1	0	Smo	CD8_TRM	Bladder_cDNA	Smo	CD8_TRM	Smo_CD8	Smo	CD8
1568	ACKR2_CCL28	Smo.DC	1	0	Smo	DC	Bladder_cDNA	Smo	DC	Smo_Myeloid	Smo	Myeloid
1569	ACKR2_CCL28	Smo.Epi_FABP4	1	0	Smo	Epi_FABP4	Bladder_cDNA	Smo	Epi	Smo_Epi	Smo	Epi
1570	ACKR2_CCL28	Smo.Fib	1	0	Smo	Fib	Bladder_cDNA	Smo	Fib	Smo_Fib	Smo	Fib
1571	ACKR2_CCL28	Smo.FibSmo	1	0	Smo	FibSmo	Bladder_cDNA	Smo	FibSmo	Smo_FibSmo	Smo	FibSmo
1572	ACKR2_CCL28	Smo.Mac	1	0	Smo	Mac	Bladder_cDNA	Smo	Mac	Smo_Myeloid	Smo	Myeloid
1573	ACKR2_CCL28	Smo.Mon	1	0	Smo	Mon	Bladder_cDNA	Smo	Mon	Smo_Myeloid	Smo	Myeloid
1574	ACKR2_CCL28	Smo.NK	1	0	Smo	NK	Bladder_cDNA	Smo	NK	Smo_NK	Smo	NK
1575	ACKR2_CCL28	Smo.Smo	1	0	Smo	Smo	Bladder_cDNA	Smo	Smo	Smo_Smo	Smo	Smo
1576	ACKR2_CCL3	BEC.BEC	1	0	BEC	BEC	Bladder_cDNA	BEC	BEC	Endo_Endo	Endo	Endo
1577	ACKR2_CCL3	BEC.CD4_TCM	1	0	BEC	CD4_TCM	Bladder_cDNA	BEC	CD4_TCM	Endo_CD4	Endo	CD4
1578	ACKR2_CCL3	BEC.CD4_Th1	1	0	BEC	CD4_Th1	Bladder_cDNA	BEC	CD4_Th1	Endo_CD4	Endo	CD4
1579	ACKR2_CCL3	BEC.CD4_TRM	1	0	BEC	CD4_TRM	Bladder_cDNA	BEC	CD4_TRM	Endo_CD4	Endo	CD4
1580	ACKR2_CCL3	BEC.CD8_TEFF	1	0	BEC	CD8_TEFF	Bladder_cDNA	BEC	CD8_TEFF	Endo_CD8	Endo	CD8
1581	ACKR2_CCL3	BEC.CD8_TEM	1	0	BEC	CD8_TEM	Bladder_cDNA	BEC	CD8_TEM	Endo_CD8	Endo	CD8
1582	ACKR2_CCL3	BEC.CD8_TRM	1	0	BEC	CD8_TRM	Bladder_cDNA	BEC	CD8_TRM	Endo_CD8	Endo	CD8
1583	ACKR2_CCL3	BEC.DC	1	0	BEC	DC	Bladder_cDNA	BEC	DC	Endo_Myeloid	Endo	Myeloid
1584	ACKR2_CCL3	BEC.Epi_FABP4	1	0	BEC	Epi_FABP4	Bladder_cDNA	BEC	Epi	Endo_Epi	Endo	Epi
1585	ACKR2_CCL3	BEC.Fib	1	0	BEC	Fib	Bladder_cDNA	BEC	Fib	Endo_Fib	Endo	Fib
1586	ACKR2_CCL3	BEC.FibSmo	1	0	BEC	FibSmo	Bladder_cDNA	BEC	FibSmo	Endo_FibSmo	Endo	FibSmo
1587	ACKR2_CCL3	BEC.Mac	1	0	BEC	Mac	Bladder_cDNA	BEC	Mac	Endo_Myeloid	Endo	Myeloid
1588	ACKR2_CCL3	BEC.Mon	1	0	BEC	Mon	Bladder_cDNA	BEC	Mon	Endo_Myeloid	Endo	Myeloid
1589	ACKR2_CCL3	BEC.NK	1	0	BEC	NK	Bladder_cDNA	BEC	NK	Endo_NK	Endo	NK
1590	ACKR2_CCL3	BEC.Smo	1	0	BEC	Smo	Bladder_cDNA	BEC	Smo	Endo_Smo	Endo	Smo
1591	ACKR2_CCL3	CD4_TCM.BEC	1	0	CD4_TCM	BEC	Bladder_cDNA	CD4_TCM	BEC	CD4_Endo	CD4	Endo
1592	ACKR2_CCL3	CD4_TCM.CD4_TCM	1	0	CD4_TCM	CD4_TCM	Bladder_cDNA	CD4_TCM	CD4_TCM	CD4_CD4	CD4	CD4
1593	ACKR2_CCL3	CD4_TCM.CD4_Th1	1	0	CD4_TCM	CD4_Th1	Bladder_cDNA	CD4_TCM	CD4_Th1	CD4_CD4	CD4	CD4
1594	ACKR2_CCL3	CD4_TCM.CD4_TRM	1	0	CD4_TCM	CD4_TRM	Bladder_cDNA	CD4_TCM	CD4_TRM	CD4_CD4	CD4	CD4
1595	ACKR2_CCL3	CD4_TCM.CD8_TEFF	1	0	CD4_TCM	CD8_TEFF	Bladder_cDNA	CD4_TCM	CD8_TEFF	CD4_CD8	CD4	CD8
1596	ACKR2_CCL3	CD4_TCM.CD8_TEM	1	0	CD4_TCM	CD8_TEM	Bladder_cDNA	CD4_TCM	CD8_TEM	CD4_CD8	CD4	CD8
1597	ACKR2_CCL3	CD4_TCM.CD8_TRM	1	0	CD4_TCM	CD8_TRM	Bladder_cDNA	CD4_TCM	CD8_TRM	CD4_CD8	CD4	CD8
1598	ACKR2_CCL3	CD4_TCM.DC	1	0	CD4_TCM	DC	Bladder_cDNA	CD4_TCM	DC	CD4_Myeloid	CD4	Myeloid
1599	ACKR2_CCL3	CD4_TCM.Epi_FABP4	1	0	CD4_TCM	Epi_FABP4	Bladder_cDNA	CD4_TCM	Epi	CD4_Epi	CD4	Epi
1600	ACKR2_CCL3	CD4_TCM.Fib	1	0	CD4_TCM	Fib	Bladder_cDNA	CD4_TCM	Fib	CD4_Fib	CD4	Fib
1601	ACKR2_CCL3	CD4_TCM.FibSmo	1	0	CD4_TCM	FibSmo	Bladder_cDNA	CD4_TCM	FibSmo	CD4_FibSmo	CD4	FibSmo
1602	ACKR2_CCL3	CD4_TCM.Mac	1	0	CD4_TCM	Mac	Bladder_cDNA	CD4_TCM	Mac	CD4_Myeloid	CD4	Myeloid
1603	ACKR2_CCL3	CD4_TCM.Mon	1	0	CD4_TCM	Mon	Bladder_cDNA	CD4_TCM	Mon	CD4_Myeloid	CD4	Myeloid
1604	ACKR2_CCL3	CD4_TCM.NK	1	0	CD4_TCM	NK	Bladder_cDNA	CD4_TCM	NK	CD4_NK	CD4	NK
1605	ACKR2_CCL3	CD4_TCM.Smo	1	0	CD4_TCM	Smo	Bladder_cDNA	CD4_TCM	Smo	CD4_Smo	CD4	Smo
1606	ACKR2_CCL3	CD4_Th1.BEC	1	0	CD4_Th1	BEC	Bladder_cDNA	CD4_Th1	BEC	CD4_Endo	CD4	Endo
1607	ACKR2_CCL3	CD4_Th1.CD4_TCM	1	0	CD4_Th1	CD4_TCM	Bladder_cDNA	CD4_Th1	CD4_TCM	CD4_CD4	CD4	CD4
1608	ACKR2_CCL3	CD4_Th1.CD4_Th1	1	0	CD4_Th1	CD4_Th1	Bladder_cDNA	CD4_Th1	CD4_Th1	CD4_CD4	CD4	CD4
1609	ACKR2_CCL3	CD4_Th1.CD4_TRM	1	0	CD4_Th1	CD4_TRM	Bladder_cDNA	CD4_Th1	CD4_TRM	CD4_CD4	CD4	CD4
1610	ACKR2_CCL3	CD4_Th1.CD8_TEFF	1	0	CD4_Th1	CD8_TEFF	Bladder_cDNA	CD4_Th1	CD8_TEFF	CD4_CD8	CD4	CD8
1611	ACKR2_CCL3	CD4_Th1.CD8_TEM	1	0	CD4_Th1	CD8_TEM	Bladder_cDNA	CD4_Th1	CD8_TEM	CD4_CD8	CD4	CD8
1612	ACKR2_CCL3	CD4_Th1.CD8_TRM	1	0	CD4_Th1	CD8_TRM	Bladder_cDNA	CD4_Th1	CD8_TRM	CD4_CD8	CD4	CD8
1613	ACKR2_CCL3	CD4_Th1.DC	1	0	CD4_Th1	DC	Bladder_cDNA	CD4_Th1	DC	CD4_Myeloid	CD4	Myeloid
1614	ACKR2_CCL3	CD4_Th1.Epi_FABP4	1	0	CD4_Th1	Epi_FABP4	Bladder_cDNA	CD4_Th1	Epi	CD4_Epi	CD4	Epi
1615	ACKR2_CCL3	CD4_Th1.Fib	1	0	CD4_Th1	Fib	Bladder_cDNA	CD4_Th1	Fib	CD4_Fib	CD4	Fib
1616	ACKR2_CCL3	CD4_Th1.FibSmo	1	0	CD4_Th1	FibSmo	Bladder_cDNA	CD4_Th1	FibSmo	CD4_FibSmo	CD4	FibSmo
1617	ACKR2_CCL3	CD4_Th1.Mac	1	0	CD4_Th1	Mac	Bladder_cDNA	CD4_Th1	Mac	CD4_Myeloid	CD4	Myeloid
1618	ACKR2_CCL3	CD4_Th1.Mon	1	0	CD4_Th1	Mon	Bladder_cDNA	CD4_Th1	Mon	CD4_Myeloid	CD4	Myeloid
1619	ACKR2_CCL3	CD4_Th1.NK	1	0	CD4_Th1	NK	Bladder_cDNA	CD4_Th1	NK	CD4_NK	CD4	NK
1620	ACKR2_CCL3	CD4_Th1.Smo	1	0	CD4_Th1	Smo	Bladder_cDNA	CD4_Th1	Smo	CD4_Smo	CD4	Smo
1621	ACKR2_CCL3	CD4_TRM.BEC	1	0	CD4_TRM	BEC	Bladder_cDNA	CD4_TRM	BEC	CD4_Endo	CD4	Endo
1622	ACKR2_CCL3	CD4_TRM.CD4_TCM	1	0	CD4_TRM	CD4_TCM	Bladder_cDNA	CD4_TRM	CD4_TCM	CD4_CD4	CD4	CD4
1623	ACKR2_CCL3	CD4_TRM.CD4_Th1	1	0	CD4_TRM	CD4_Th1	Bladder_cDNA	CD4_TRM	CD4_Th1	CD4_CD4	CD4	CD4
1624	ACKR2_CCL3	CD4_TRM.CD4_TRM	1	0	CD4_TRM	CD4_TRM	Bladder_cDNA	CD4_TRM	CD4_TRM	CD4_CD4	CD4	CD4
1625	ACKR2_CCL3	CD4_TRM.CD8_TEFF	1	0	CD4_TRM	CD8_TEFF	Bladder_cDNA	CD4_TRM	CD8_TEFF	CD4_CD8	CD4	CD8
1626	ACKR2_CCL3	CD4_TRM.CD8_TEM	1	0	CD4_TRM	CD8_TEM	Bladder_cDNA	CD4_TRM	CD8_TEM	CD4_CD8	CD4	CD8
1627	ACKR2_CCL3	CD4_TRM.CD8_TRM	1	0	CD4_TRM	CD8_TRM	Bladder_cDNA	CD4_TRM	CD8_TRM	CD4_CD8	CD4	CD8
1628	ACKR2_CCL3	CD4_TRM.DC	1	0	CD4_TRM	DC	Bladder_cDNA	CD4_TRM	DC	CD4_Myeloid	CD4	Myeloid
1629	ACKR2_CCL3	CD4_TRM.Epi_FABP4	1	0	CD4_TRM	Epi_FABP4	Bladder_cDNA	CD4_TRM	Epi	CD4_Epi	CD4	Epi
1630	ACKR2_CCL3	CD4_TRM.Fib	1	0	CD4_TRM	Fib	Bladder_cDNA	CD4_TRM	Fib	CD4_Fib	CD4	Fib
1631	ACKR2_CCL3	CD4_TRM.FibSmo	1	0	CD4_TRM	FibSmo	Bladder_cDNA	CD4_TRM	FibSmo	CD4_FibSmo	CD4	FibSmo
1632	ACKR2_CCL3	CD4_TRM.Mac	1	0	CD4_TRM	Mac	Bladder_cDNA	CD4_TRM	Mac	CD4_Myeloid	CD4	Myeloid
1633	ACKR2_CCL3	CD4_TRM.Mon	1	0	CD4_TRM	Mon	Bladder_cDNA	CD4_TRM	Mon	CD4_Myeloid	CD4	Myeloid
1634	ACKR2_CCL3	CD4_TRM.NK	1	0	CD4_TRM	NK	Bladder_cDNA	CD4_TRM	NK	CD4_NK	CD4	NK
1635	ACKR2_CCL3	CD4_TRM.Smo	1	0	CD4_TRM	Smo	Bladder_cDNA	CD4_TRM	Smo	CD4_Smo	CD4	Smo
1636	ACKR2_CCL3	CD8_TEFF.BEC	1	0	CD8_TEFF	BEC	Bladder_cDNA	CD8_TEFF	BEC	CD8_Endo	CD8	Endo
1637	ACKR2_CCL3	CD8_TEFF.CD4_TCM	1	0	CD8_TEFF	CD4_TCM	Bladder_cDNA	CD8_TEFF	CD4_TCM	CD8_CD4	CD8	CD4
1638	ACKR2_CCL3	CD8_TEFF.CD4_Th1	1	0	CD8_TEFF	CD4_Th1	Bladder_cDNA	CD8_TEFF	CD4_Th1	CD8_CD4	CD8	CD4
1639	ACKR2_CCL3	CD8_TEFF.CD4_TRM	1	0	CD8_TEFF	CD4_TRM	Bladder_cDNA	CD8_TEFF	CD4_TRM	CD8_CD4	CD8	CD4
1640	ACKR2_CCL3	CD8_TEFF.CD8_TEFF	1	0	CD8_TEFF	CD8_TEFF	Bladder_cDNA	CD8_TEFF	CD8_TEFF	CD8_CD8	CD8	CD8
1641	ACKR2_CCL3	CD8_TEFF.CD8_TEM	1	0	CD8_TEFF	CD8_TEM	Bladder_cDNA	CD8_TEFF	CD8_TEM	CD8_CD8	CD8	CD8
1642	ACKR2_CCL3	CD8_TEFF.CD8_TRM	1	0	CD8_TEFF	CD8_TRM	Bladder_cDNA	CD8_TEFF	CD8_TRM	CD8_CD8	CD8	CD8
1643	ACKR2_CCL3	CD8_TEFF.DC	1	0	CD8_TEFF	DC	Bladder_cDNA	CD8_TEFF	DC	CD8_Myeloid	CD8	Myeloid
1644	ACKR2_CCL3	CD8_TEFF.Epi_FABP4	1	0	CD8_TEFF	Epi_FABP4	Bladder_cDNA	CD8_TEFF	Epi	CD8_Epi	CD8	Epi
1645	ACKR2_CCL3	CD8_TEFF.Fib	1	0	CD8_TEFF	Fib	Bladder_cDNA	CD8_TEFF	Fib	CD8_Fib	CD8	Fib
1646	ACKR2_CCL3	CD8_TEFF.FibSmo	1	0	CD8_TEFF	FibSmo	Bladder_cDNA	CD8_TEFF	FibSmo	CD8_FibSmo	CD8	FibSmo
1647	ACKR2_CCL3	CD8_TEFF.Mac	1	0	CD8_TEFF	Mac	Bladder_cDNA	CD8_TEFF	Mac	CD8_Myeloid	CD8	Myeloid
1648	ACKR2_CCL3	CD8_TEFF.Mon	1	0	CD8_TEFF	Mon	Bladder_cDNA	CD8_TEFF	Mon	CD8_Myeloid	CD8	Myeloid
1649	ACKR2_CCL3	CD8_TEFF.NK	1	0	CD8_TEFF	NK	Bladder_cDNA	CD8_TEFF	NK	CD8_NK	CD8	NK
1650	ACKR2_CCL3	CD8_TEFF.Smo	1	0	CD8_TEFF	Smo	Bladder_cDNA	CD8_TEFF	Smo	CD8_Smo	CD8	Smo
1651	ACKR2_CCL3	CD8_TEM.BEC	1	0	CD8_TEM	BEC	Bladder_cDNA	CD8_TEM	BEC	CD8_Endo	CD8	Endo
1652	ACKR2_CCL3	CD8_TEM.CD4_TCM	1	0	CD8_TEM	CD4_TCM	Bladder_cDNA	CD8_TEM	CD4_TCM	CD8_CD4	CD8	CD4
1653	ACKR2_CCL3	CD8_TEM.CD4_Th1	1	0	CD8_TEM	CD4_Th1	Bladder_cDNA	CD8_TEM	CD4_Th1	CD8_CD4	CD8	CD4
1654	ACKR2_CCL3	CD8_TEM.CD4_TRM	1	0	CD8_TEM	CD4_TRM	Bladder_cDNA	CD8_TEM	CD4_TRM	CD8_CD4	CD8	CD4
1655	ACKR2_CCL3	CD8_TEM.CD8_TEFF	1	0	CD8_TEM	CD8_TEFF	Bladder_cDNA	CD8_TEM	CD8_TEFF	CD8_CD8	CD8	CD8
1656	ACKR2_CCL3	CD8_TEM.CD8_TEM	1	0	CD8_TEM	CD8_TEM	Bladder_cDNA	CD8_TEM	CD8_TEM	CD8_CD8	CD8	CD8
1657	ACKR2_CCL3	CD8_TEM.CD8_TRM	1	0	CD8_TEM	CD8_TRM	Bladder_cDNA	CD8_TEM	CD8_TRM	CD8_CD8	CD8	CD8
1658	ACKR2_CCL3	CD8_TEM.DC	1	0	CD8_TEM	DC	Bladder_cDNA	CD8_TEM	DC	CD8_Myeloid	CD8	Myeloid
1659	ACKR2_CCL3	CD8_TEM.Epi_FABP4	1	0	CD8_TEM	Epi_FABP4	Bladder_cDNA	CD8_TEM	Epi	CD8_Epi	CD8	Epi
1660	ACKR2_CCL3	CD8_TEM.Fib	1	0	CD8_TEM	Fib	Bladder_cDNA	CD8_TEM	Fib	CD8_Fib	CD8	Fib
1661	ACKR2_CCL3	CD8_TEM.FibSmo	1	0	CD8_TEM	FibSmo	Bladder_cDNA	CD8_TEM	FibSmo	CD8_FibSmo	CD8	FibSmo
1662	ACKR2_CCL3	CD8_TEM.Mac	1	0	CD8_TEM	Mac	Bladder_cDNA	CD8_TEM	Mac	CD8_Myeloid	CD8	Myeloid
1663	ACKR2_CCL3	CD8_TEM.Mon	1	0	CD8_TEM	Mon	Bladder_cDNA	CD8_TEM	Mon	CD8_Myeloid	CD8	Myeloid
1664	ACKR2_CCL3	CD8_TEM.NK	1	0	CD8_TEM	NK	Bladder_cDNA	CD8_TEM	NK	CD8_NK	CD8	NK
1665	ACKR2_CCL3	CD8_TEM.Smo	1	0	CD8_TEM	Smo	Bladder_cDNA	CD8_TEM	Smo	CD8_Smo	CD8	Smo
1666	ACKR2_CCL3	CD8_TRM.BEC	1	0	CD8_TRM	BEC	Bladder_cDNA	CD8_TRM	BEC	CD8_Endo	CD8	Endo
1667	ACKR2_CCL3	CD8_TRM.CD4_TCM	1	0	CD8_TRM	CD4_TCM	Bladder_cDNA	CD8_TRM	CD4_TCM	CD8_CD4	CD8	CD4
1668	ACKR2_CCL3	CD8_TRM.CD4_Th1	1	0	CD8_TRM	CD4_Th1	Bladder_cDNA	CD8_TRM	CD4_Th1	CD8_CD4	CD8	CD4
1669	ACKR2_CCL3	CD8_TRM.CD4_TRM	1	0	CD8_TRM	CD4_TRM	Bladder_cDNA	CD8_TRM	CD4_TRM	CD8_CD4	CD8	CD4
1670	ACKR2_CCL3	CD8_TRM.CD8_TEFF	1	0	CD8_TRM	CD8_TEFF	Bladder_cDNA	CD8_TRM	CD8_TEFF	CD8_CD8	CD8	CD8
1671	ACKR2_CCL3	CD8_TRM.CD8_TEM	1	0	CD8_TRM	CD8_TEM	Bladder_cDNA	CD8_TRM	CD8_TEM	CD8_CD8	CD8	CD8
1672	ACKR2_CCL3	CD8_TRM.CD8_TRM	1	0	CD8_TRM	CD8_TRM	Bladder_cDNA	CD8_TRM	CD8_TRM	CD8_CD8	CD8	CD8
1673	ACKR2_CCL3	CD8_TRM.DC	1	0	CD8_TRM	DC	Bladder_cDNA	CD8_TRM	DC	CD8_Myeloid	CD8	Myeloid
1674	ACKR2_CCL3	CD8_TRM.Epi_FABP4	1	0	CD8_TRM	Epi_FABP4	Bladder_cDNA	CD8_TRM	Epi	CD8_Epi	CD8	Epi
1675	ACKR2_CCL3	CD8_TRM.Fib	1	0	CD8_TRM	Fib	Bladder_cDNA	CD8_TRM	Fib	CD8_Fib	CD8	Fib
1676	ACKR2_CCL3	CD8_TRM.FibSmo	1	0	CD8_TRM	FibSmo	Bladder_cDNA	CD8_TRM	FibSmo	CD8_FibSmo	CD8	FibSmo
1677	ACKR2_CCL3	CD8_TRM.Mac	1	0	CD8_TRM	Mac	Bladder_cDNA	CD8_TRM	Mac	CD8_Myeloid	CD8	Myeloid
1678	ACKR2_CCL3	CD8_TRM.Mon	1	0	CD8_TRM	Mon	Bladder_cDNA	CD8_TRM	Mon	CD8_Myeloid	CD8	Myeloid
1679	ACKR2_CCL3	CD8_TRM.NK	1	0	CD8_TRM	NK	Bladder_cDNA	CD8_TRM	NK	CD8_NK	CD8	NK
1680	ACKR2_CCL3	CD8_TRM.Smo	1	0	CD8_TRM	Smo	Bladder_cDNA	CD8_TRM	Smo	CD8_Smo	CD8	Smo
1681	ACKR2_CCL3	DC.BEC	1	0	DC	BEC	Bladder_cDNA	DC	BEC	Myeloid_Endo	Myeloid	Endo
1682	ACKR2_CCL3	DC.CD4_TCM	1	0	DC	CD4_TCM	Bladder_cDNA	DC	CD4_TCM	Myeloid_CD4	Myeloid	CD4
1683	ACKR2_CCL3	DC.CD4_Th1	1	0.288	DC	CD4_Th1	Bladder_cDNA	DC	CD4_Th1	Myeloid_CD4	Myeloid	CD4
1684	ACKR2_CCL3	DC.CD4_TRM	1	0.014	DC	CD4_TRM	Bladder_cDNA	DC	CD4_TRM	Myeloid_CD4	Myeloid	CD4
1685	ACKR2_CCL3	DC.CD8_TEFF	1	0.505	DC	CD8_TEFF	Bladder_cDNA	DC	CD8_TEFF	Myeloid_CD8	Myeloid	CD8
1686	ACKR2_CCL3	DC.CD8_TEM	1	0.188	DC	CD8_TEM	Bladder_cDNA	DC	CD8_TEM	Myeloid_CD8	Myeloid	CD8
1687	ACKR2_CCL3	DC.CD8_TRM	1	0.036	DC	CD8_TRM	Bladder_cDNA	DC	CD8_TRM	Myeloid_CD8	Myeloid	CD8
1688	ACKR2_CCL3	DC.DC	1	0.447	DC	DC	Bladder_cDNA	DC	DC	Myeloid_Myeloid	Myeloid	Myeloid
1689	ACKR2_CCL3	DC.Epi_FABP4	1	0.014	DC	Epi_FABP4	Bladder_cDNA	DC	Epi	Myeloid_Epi	Myeloid	Epi
1690	ACKR2_CCL3	DC.Fib	1	0.008	DC	Fib	Bladder_cDNA	DC	Fib	Myeloid_Fib	Myeloid	Fib
1691	ACKR2_CCL3	DC.FibSmo	1	0.014	DC	FibSmo	Bladder_cDNA	DC	FibSmo	Myeloid_FibSmo	Myeloid	FibSmo
1692	ACKR2_CCL3	DC.Mac	1	0.863	DC	Mac	Bladder_cDNA	DC	Mac	Myeloid_Myeloid	Myeloid	Myeloid
1693	ACKR2_CCL3	DC.Mon	1	0.235	DC	Mon	Bladder_cDNA	DC	Mon	Myeloid_Myeloid	Myeloid	Myeloid
1694	ACKR2_CCL3	DC.NK	1	0.779	DC	NK	Bladder_cDNA	DC	NK	Myeloid_NK	Myeloid	NK
1695	ACKR2_CCL3	DC.Smo	1	0	DC	Smo	Bladder_cDNA	DC	Smo	Myeloid_Smo	Myeloid	Smo
1696	ACKR2_CCL3	Epi_FABP4.BEC	1	0	Epi_FABP4	BEC	Bladder_cDNA	Epi	BEC	Epi_Endo	Epi	Endo
1697	ACKR2_CCL3	Epi_FABP4.CD4_TCM	1	0	Epi_FABP4	CD4_TCM	Bladder_cDNA	Epi	CD4_TCM	Epi_CD4	Epi	CD4
1698	ACKR2_CCL3	Epi_FABP4.CD4_Th1	1	0	Epi_FABP4	CD4_Th1	Bladder_cDNA	Epi	CD4_Th1	Epi_CD4	Epi	CD4
1699	ACKR2_CCL3	Epi_FABP4.CD4_TRM	1	0	Epi_FABP4	CD4_TRM	Bladder_cDNA	Epi	CD4_TRM	Epi_CD4	Epi	CD4
1700	ACKR2_CCL3	Epi_FABP4.CD8_TEFF	1	0	Epi_FABP4	CD8_TEFF	Bladder_cDNA	Epi	CD8_TEFF	Epi_CD8	Epi	CD8
1701	ACKR2_CCL3	Epi_FABP4.CD8_TEM	1	0	Epi_FABP4	CD8_TEM	Bladder_cDNA	Epi	CD8_TEM	Epi_CD8	Epi	CD8
1702	ACKR2_CCL3	Epi_FABP4.CD8_TRM	1	0	Epi_FABP4	CD8_TRM	Bladder_cDNA	Epi	CD8_TRM	Epi_CD8	Epi	CD8
1703	ACKR2_CCL3	Epi_FABP4.DC	1	0	Epi_FABP4	DC	Bladder_cDNA	Epi	DC	Epi_Myeloid	Epi	Myeloid
1704	ACKR2_CCL3	Epi_FABP4.Epi_FABP4	1	0	Epi_FABP4	Epi_FABP4	Bladder_cDNA	Epi	Epi	Epi_Epi	Epi	Epi
1705	ACKR2_CCL3	Epi_FABP4.Fib	1	0	Epi_FABP4	Fib	Bladder_cDNA	Epi	Fib	Epi_Fib	Epi	Fib
1706	ACKR2_CCL3	Epi_FABP4.FibSmo	1	0	Epi_FABP4	FibSmo	Bladder_cDNA	Epi	FibSmo	Epi_FibSmo	Epi	FibSmo
1707	ACKR2_CCL3	Epi_FABP4.Mac	1	0	Epi_FABP4	Mac	Bladder_cDNA	Epi	Mac	Epi_Myeloid	Epi	Myeloid
1708	ACKR2_CCL3	Epi_FABP4.Mon	1	0	Epi_FABP4	Mon	Bladder_cDNA	Epi	Mon	Epi_Myeloid	Epi	Myeloid
1709	ACKR2_CCL3	Epi_FABP4.NK	1	0	Epi_FABP4	NK	Bladder_cDNA	Epi	NK	Epi_NK	Epi	NK
1710	ACKR2_CCL3	Epi_FABP4.Smo	1	0	Epi_FABP4	Smo	Bladder_cDNA	Epi	Smo	Epi_Smo	Epi	Smo
1711	ACKR2_CCL3	Fib.BEC	1	0	Fib	BEC	Bladder_cDNA	Fib	BEC	Fib_Endo	Fib	Endo
1712	ACKR2_CCL3	Fib.CD4_TCM	1	0	Fib	CD4_TCM	Bladder_cDNA	Fib	CD4_TCM	Fib_CD4	Fib	CD4
1713	ACKR2_CCL3	Fib.CD4_Th1	1	0.286	Fib	CD4_Th1	Bladder_cDNA	Fib	CD4_Th1	Fib_CD4	Fib	CD4
1714	ACKR2_CCL3	Fib.CD4_TRM	1	0.012	Fib	CD4_TRM	Bladder_cDNA	Fib	CD4_TRM	Fib_CD4	Fib	CD4
1715	ACKR2_CCL3	Fib.CD8_TEFF	1	0.503	Fib	CD8_TEFF	Bladder_cDNA	Fib	CD8_TEFF	Fib_CD8	Fib	CD8
1716	ACKR2_CCL3	Fib.CD8_TEM	1	0.186	Fib	CD8_TEM	Bladder_cDNA	Fib	CD8_TEM	Fib_CD8	Fib	CD8
1717	ACKR2_CCL3	Fib.CD8_TRM	1	0.033	Fib	CD8_TRM	Bladder_cDNA	Fib	CD8_TRM	Fib_CD8	Fib	CD8
1718	ACKR2_CCL3	Fib.DC	1	0.444	Fib	DC	Bladder_cDNA	Fib	DC	Fib_Myeloid	Fib	Myeloid
1719	ACKR2_CCL3	Fib.Epi_FABP4	1	0.011	Fib	Epi_FABP4	Bladder_cDNA	Fib	Epi	Fib_Epi	Fib	Epi
1720	ACKR2_CCL3	Fib.Fib	1	0.006	Fib	Fib	Bladder_cDNA	Fib	Fib	Fib_Fib	Fib	Fib
1721	ACKR2_CCL3	Fib.FibSmo	1	0.012	Fib	FibSmo	Bladder_cDNA	Fib	FibSmo	Fib_FibSmo	Fib	FibSmo
1722	ACKR2_CCL3	Fib.Mac	1	0.861	Fib	Mac	Bladder_cDNA	Fib	Mac	Fib_Myeloid	Fib	Myeloid
1723	ACKR2_CCL3	Fib.Mon	1	0.233	Fib	Mon	Bladder_cDNA	Fib	Mon	Fib_Myeloid	Fib	Myeloid
1724	ACKR2_CCL3	Fib.NK	1	0.777	Fib	NK	Bladder_cDNA	Fib	NK	Fib_NK	Fib	NK
1725	ACKR2_CCL3	Fib.Smo	1	0	Fib	Smo	Bladder_cDNA	Fib	Smo	Fib_Smo	Fib	Smo
1726	ACKR2_CCL3	FibSmo.BEC	1	0	FibSmo	BEC	Bladder_cDNA	FibSmo	BEC	FibSmo_Endo	FibSmo	Endo
